"Gene_Name","Gene_ID","Homologene_ID","Species_Name","Hgene_Name","mRNA_ID","Protein_ID","Identity_Protein","Identity_DNA"
"MARCO","8685","4928","R.norvegicus","Marco","XM_346122.3","XP_346123.3","68.10","74.90"
"MARCO","8685","4928","G.gallus","MARCO","NM_204736.1","NP_990067.1","43.30","51.60"
"MARCO","8685","4928","D.rerio","LOC571584","XM_695188.3","XP_700280.3","43.50","47.50"
"MASP1","5648","89143","H.sapiens","MASP1","NM_139125.3","NP_624302.1","0.00","0.00"
"MASP1","5648","89143","C.lupus","MASP1","XM_845180.1","XP_850273.1","91.60","90.30"
"MASP1","5648","89143","B.taurus","MASP1","NM_001076968.1","NP_001070436.1","91.20","88.90"
"MASP1","5648","89143","G.gallus","MASP1","NM_213586.1","NP_998751.1","75.90","74.50"
"MASP1","5648","89143","D.rerio","LOC100002060","XM_001341900.2","XP_001341936.1","58.30","61.50"
"MDM2","4193","1793","H.sapiens","MDM2","NM_002392.3","NP_002383.2","0.00","0.00"
"MDM2","4193","1793","P.troglodytes","MDM2","XM_001154940.1","XP_001154940.1","99.60","99.80"
"MDM2","4193","1793","C.lupus","MDM2","NM_001003103.1","NP_001003103.1","93.20","93.00"
"MDM2","4193","1793","B.taurus","MDM2","NM_001099107.1","NP_001092577.1","94.50","92.20"
"MDM2","4193","1793","M.musculus","Mdm2","NM_010786.3","NP_034916.1","83.20","82.70"
"MDM2","4193","1793","R.norvegicus","Mdm2","XM_235169.4","XP_235169.4","84.30","83.20"
"MDM2","4193","1793","D.rerio","mdm2","NM_131364.2","NP_571439.2","51.80","56.60"
"MED13L","23389","25256","H.sapiens","MED13L","NM_015335.4","NP_056150.1","0.00","0.00"
"MED13L","23389","25256","C.lupus","MED13L","XM_534693.2","XP_534693.2","96.80","93.70"
"MED13L","23389","25256","B.taurus","MED13L","XM_595505.4","XP_595505.3","96.50","92.60"
"MED13L","23389","25256","M.musculus","Med13l","NM_172424.3","NP_766012.2","92.60","87.90"
"MED13L","23389","25256","R.norvegicus","Med13l","XM_341090.3","XP_341091.3","91.50","86.60"
"MED13L","23389","25256","G.gallus","MED13L","XM_415317.2","XP_415317.2","87.50","81.10"
"MED13L","23389","25256","D.melanogaster","skd","NM_168880.2","NP_730591.2","37.90","46.90"
"MEG3","55384","0","-","-","-","-","0.00","0.00"
"MGC16121","84848","0","-","-","-","-","0.00","0.00"
"MLH1","4292","208","H.sapiens","MLH1","NM_000249.3","NP_000240.1","0.00","0.00"
"MLH1","4292","208","P.troglodytes","MLH1","XM_001170433.1","XP_001170433.1","99.60","99.70"
"MLH1","4292","208","C.lupus","MLH1","XM_534219.2","XP_534219.2","93.40","90.90"
"MLH1","4292","208","B.taurus","MLH1","XM_001790552.1","XP_001790604.1","91.30","89.20"
"MLH1","4292","208","M.musculus","Mlh1","NM_026810.1","NP_081086.1","88.60","87.30"
"MLH1","4292","208","R.norvegicus","Mlh1","NM_031053.1","NP_112315.1","87.30","85.40"
"MLH1","4292","208","G.gallus","MLH1","XM_418828.1","XP_418828.1","80.40","73.70"
"MLH1","4292","208","D.rerio","mlh1","NM_200659.1","NP_956953.1","71.40","66.60"
"MLH1","4292","208","D.melanogaster","Mlh1","NM_057674.2","NP_477022.1","52.50","55.60"
"MLH1","4292","208","A.gambiae","AgaP_AGAP012192","XM_320342.4","XP_320342.4","52.80","55.60"
"MLH1","4292","208","S.pombe","mlh1","NM_001022118.1","NP_596199.1","42.10","48.70"
"MLH1","4292","208","S.cerevisiae","MLH1","MLH1_6323819","NP_013890.1","40.60","48.00"
"MLH1","4292","208","K.lactis","KLLA0D09955g","XM_453504.1","XP_453504.1","41.40","49.40"
"MLH1","4292","208","E.gossypii","AGOS_AFL199C","NM_210705.1","NP_985351.1","40.50","47.40"
"MLH1","4292","208","M.grisea","GeneID:2683243","XM_367196.2","XP_367196.2","46.00","49.40"
"MLH1","4292","208","N.crassa","NCU08309","XM_957429.1","XP_962522.1","48.90","51.60"
"MLH1","4292","208","A.thaliana","MLH1","NM_116983.2","NP_567345.2","45.30","52.20"
"MLH1","4292","208","O.sativa","Os01g0958900","NM_001051992.1","NP_001045457.1","52.40","56.40"
"MLH3","27030","91153","H.sapiens","MLH3","NM_001040108.1","NP_001035197.1","0.00","0.00"
"MLH3","27030","91153","P.troglodytes","MLH3","XM_001158381.1","XP_001158381.1","99.00","99.40"
"MLH3","27030","91153","C.lupus","MLH3","XM_537511.2","XP_537511.2","79.20","86.70"
"MLH3","27030","91153","M.musculus","Mlh3","NM_175337.1","NP_780546.1","72.90","81.10"
"MLH3","27030","91153","R.norvegicus","Mlh3","XM_234420.4","XP_234420.4","72.10","80.10"
"MLH3","27030","91153","D.rerio","si:dkey-31b16.12","XM_691647.3","XP_696739.3","46.70","54.30"
"MME","4311","5275","H.sapiens","MME","NM_000902.3","NP_000893.2","0.00","0.00"
"MME","4311","5275","P.troglodytes","MME","XM_516827.2","XP_516827.1","99.70","99.60"
"MME","4311","5275","C.lupus","MME","XM_534313.2","XP_534313.2","93.20","91.40"
"MME","4311","5275","B.taurus","MME","XM_616885.4","XP_616885.3","90.80","90.90"
"MME","4311","5275","M.musculus","Mme","NM_008604.3","NP_032630.2","94.10","90.90"
"MME","4311","5275","R.norvegicus","Mme","NM_012608.2","NP_036740.1","94.30","91.00"
"MME","4311","5275","G.gallus","MME","NM_001004412.1","NP_001004412.1","78.80","77.30"
"MMP10","4319","20546","H.sapiens","MMP10","NM_002425.2","NP_002416.1","0.00","0.00"
"MMP10","4319","20546","P.troglodytes","MMP10","XM_001153881.1","XP_001153881.1","98.90","99.30"
"MMP10","4319","20546","M.musculus","Mmp10","NM_019471.2","NP_062344.1","76.40","80.40"
"MMP10","4319","20546","R.norvegicus","Mmp10","NM_133514.1","NP_598198.1","75.60","79.80"
"MMP10","4319","20546","D.rerio","mmp30","NM_001040291.1","NP_001035381.1","43.90","53.10"
"MMP26","56547","49684","H.sapiens","MMP26","NM_021801.3","NP_068573.2","0.00","0.00"
"MMP26","56547","49684","P.troglodytes","MMP26","XM_508241.2","XP_508241.2","97.30","99.00"
"MMP26","56547","49684","C.lupus","MMP26","XM_847508.1","XP_852601.1","67.00","78.70"
"MMP7","4316","37619","H.sapiens","MMP7","NM_002423.3","NP_002414.1","0.00","0.00"
"MMP7","4316","37619","P.troglodytes","MMP7","XM_508721.2","XP_508721.2","98.50","98.80"
"MMP7","4316","37619","C.lupus","MMP7","XM_546550.2","XP_546550.2","78.80","81.30"
"MMP7","4316","37619","B.taurus","MMP7","NM_001075130.1","NP_001068598.1","74.20","80.50"
"MMP7","4316","37619","M.musculus","Mmp7","NM_010810.3","NP_034940.2","70.60","74.60"
"MMP7","4316","37619","R.norvegicus","Mmp7","NM_012864.1","NP_036996.1","70.60","73.90"
"MMP7","4316","37619","G.gallus","MMP7","NM_001006278.1","NP_001006278.1","53.50","59.60"
"MMP7","4316","37619","A.thaliana","AT4G16640","NM_117765.3","NP_193397.1","43.90","49.70"
"MMP7","4316","37619","O.sativa","Os10g0557900","NM_001071893.1","NP_001065361.1","40.50","45.70"
"MMP9","4318","3659","H.sapiens","MMP9","NM_004994.2","NP_004985.2","0.00","0.00"
"MMP9","4318","3659","P.troglodytes","MMP9","XM_514689.2","XP_514689.2","99.40","99.60"
"MMP9","4318","3659","C.lupus","MMP9","NM_001003219.1","NP_001003219.1","81.00","85.50"
"MMP9","4318","3659","B.taurus","MMP9","NM_174744.2","NP_777169.1","80.90","84.50"
"MMP9","4318","3659","M.musculus","Mmp9","NM_013599.2","NP_038627.1","75.00","78.70"
"MMP9","4318","3659","R.norvegicus","Mmp9","NM_031055.1","NP_112317.1","74.90","79.10"
"MMP9","4318","3659","G.gallus","MMP9","NM_204667.1","NP_989998.1","62.50","67.00"
"MMP9","4318","3659","D.rerio","mmp9","NM_213123.1","NP_998288.1","60.90","61.60"
"MMP9","4318","3659","A.thaliana","AT2G45040","NM_130068.2","NP_182030.1","44.10","52.80"
"MRPL3","11222","31431","H.sapiens","MRPL3","NM_007208.2","NP_009139.1","0.00","0.00"
"MRPL3","11222","31431","P.troglodytes","MRPL3","XM_516751.2","XP_516751.2","99.40","99.60"
"MRPL3","11222","31431","C.lupus","MRPL3","XM_534263.2","XP_534263.2","85.60","89.70"
"MRPL3","11222","31431","B.taurus","MRPL3","NM_001080317.1","NP_001073786.1","85.30","87.70"
"MRPL3","11222","31431","M.musculus","Mrpl3","NM_053159.3","NP_444389.2","82.20","83.40"
"MRPL3","11222","31431","R.norvegicus","Mrpl3","XM_217239.4","XP_217239.4","83.00","83.10"
"MRPL3","11222","31431","G.gallus","MRPL3","NM_001006366.1","NP_001006366.1","65.80","69.20"
"MRPL3","11222","31431","D.rerio","mrpl3","NM_200007.1","NP_956301.1","69.70","67.00"
"MRPL3","11222","31431","D.melanogaster","mRpL3","NM_078611.3","NP_511166.2","42.40","49.30"
"MRPL3","11222","31431","A.gambiae","AgaP_AGAP000857","XM_316827.4","XP_316827.4","40.50","45.40"
"MRPL3","11222","31431","C.elegans","C26E6.6","NM_065644.3","NP_498045.2","43.60","50.30"
"MRPL3","11222","31431","S.pombe","mrpl9","NM_001019315.1","NP_593885.1","39.60","49.00"
"MRPL3","11222","31431","S.cerevisiae","MRPL9","MRPL9_6321659","NP_011736.1","42.20","50.30"
"MRPL3","11222","31431","K.lactis","KLLA0E16039g","XM_454671.1","XP_454671.1","35.60","48.30"
"MRPL3","11222","31431","E.gossypii","AGOS_ADL129W","NM_209320.1","NP_983967.1","37.50","47.50"
"MRPL3","11222","31431","M.grisea","GeneID:2681608","XM_365809.2","XP_365809.2","35.70","44.10"
"MRPL3","11222","31431","N.crassa","NCU06749","XM_958428.1","XP_963521.1","37.80","45.20"
"MRPL3","11222","31431","A.thaliana","RPL3P","NM_112626.2","NP_566579.1","41.90","49.60"
"MRPL3","11222","31431","O.sativa","Os01g0251100","NM_001049134.1","NP_001042599.1","43.30","51.50"
"MS4A6","64231","83320","H.sapiens","MS4A6A","NM_152852.1","NP_690591.1","0.00","0.00"
"MS4A6","64231","83320","P.troglodytes","MS4A6A","XM_001137246.1","XP_001137246.1","97.20","98.70"
"MS4A6","64231","83320","C.lupus","MS4A6A","XM_850284.1","XP_855377.1","57.50","73.50"
"MS4A6","64231","83320","M.musculus","Ms4a6b","NM_027209.3","NP_081485.2","54.10","67.90"
"MS4A6","64231","83320","R.norvegicus","Ms4a6b","NM_001006975.1","NP_001006976.1","53.80","67.80"
"MS4A6","64231","83320","R.norvegicus","Ms4a6a","XM_215145.4","XP_215145.4","52.10","66.90"
"MSX2","4488","1837","H.sapiens","MSX2","NM_002449.4","NP_002440.2","0.00","0.00"
"MSX2","4488","1837","C.lupus","MSX2","NM_001003098.1","NP_001003098.1","93.60","90.40"
"MSX2","4488","1837","B.taurus","MSX2","NM_001079614.1","NP_001073082.1","96.60","92.80"
"MSX2","4488","1837","M.musculus","Msx2","NM_013601.2","NP_038629.2","92.50","88.00"
"MSX2","4488","1837","R.norvegicus","Msx2","NM_012982.2","NP_037114.1","97.80","90.40"
"MSX2","4488","1837","G.gallus","MSX2","NM_204559.1","NP_989890.1","85.80","79.90"
"MSX2","4488","1837","D.rerio","msxd","NM_131276.2","NP_571351.2","63.60","63.60"
"MT1E","4493","81614","H.sapiens","MT1E","NM_175617.3","NP_783316.2","0.00","0.00"
"MT1E","4493","81614","P.troglodytes","MT1F","XM_001144626.1","XP_001144626.1","100.00","99.50"
"MT1E","4493","81614","C.lupus","MT1F","NM_001003173.1","NP_001003173.1","93.40","92.30"
"MT1E","4493","81614","B.taurus","MT1A","NM_001040492.1","NP_001035582.1","88.50","88.00"
"MT1E","4493","81614","B.taurus","MT1E","NM_001078134.1","NP_001071602.1","82.00","86.90"
"MT1E","4493","81614","M.musculus","Mt1","NM_013602.2","NP_038630.1","85.20","85.80"
"MT1E","4493","81614","R.norvegicus","Mt1a","NM_138826.4","NP_620181.1","86.90","87.40"
"MTHFR","4524","4349","H.sapiens","MTHFR","NM_005957.4","NP_005948.3","0.00","0.00"
"MTHFR","4524","4349","P.troglodytes","MTHFR","XM_001141362.1","XP_001141362.1","99.80","99.50"
"MTHFR","4524","4349","C.lupus","MTHFR","XM_535405.2","XP_535405.2","91.00","89.30"
"MTHFR","4524","4349","B.taurus","MTHFR","NM_001011685.1","NP_001011685.1","90.70","88.70"
"MTHFR","4524","4349","M.musculus","Mthfr","NM_010840.2","NP_034970.2","90.80","87.10"
"MTHFR","4524","4349","R.norvegicus","Mthfr","XM_342975.2","XP_342976.2","89.10","86.00"
"MTHFR","4524","4349","G.gallus","MTHFR","XM_417645.2","XP_417645.2","84.00","77.20"
"MTHFR","4524","4349","D.rerio","LOC567547","NM_001128255.1","NP_001121727.1","79.80","73.80"
"MTHFR","4524","4349","C.elegans","C06A8.1","NM_171024.3","NP_741027.1","49.30","53.30"
"MTHFR","4524","4349","S.pombe","met9","NM_001018621.1","NP_593224.1","44.40","49.50"
"MTHFR","4524","4349","S.cerevisiae","MET13","MET13_27808705","NP_011390.2","44.10","51.40"
"MTHFR","4524","4349","K.lactis","KLLA0F09647g","XM_455518.1","XP_455518.1","45.20","49.30"
"MTHFR","4524","4349","E.gossypii","AGOS_AAR170W","NM_208066.1","NP_982713.1","45.10","54.40"
"MTHFR","4524","4349","M.grisea","GeneID:2679748","XM_363802.2","XP_363802.2","47.70","54.50"
"MTHFR","4524","4349","N.crassa","NCU07690","XM_956636.1","XP_961729.1","47.70","55.20"
"MTHFR","4524","4349","A.thaliana","MTHFR2","NM_129979.2","NP_566011.1","45.50","52.00"
"MTHFR","4524","4349","A.thaliana","MTHFR1","NM_115860.3","NP_191556.1","45.30","53.20"
"MTHFR","4524","4349","O.sativa","Os03g0815200","NM_001058218.1","NP_001051683.1","46.70","53.80"
"MUM1L1","139221","51851","H.sapiens","MUM1L1","NM_001171020.1","NP_001164491.1","0.00","0.00"
"MUM1L1","139221","51851","P.troglodytes","MUM1L1","XM_001142672.1","XP_001142672.1","98.60","99.40"
"MUM1L1","139221","51851","C.lupus","MUM1L1","XM_847691.1","XP_852784.1","77.70","85.10"
"MUM1L1","139221","51851","B.taurus","MUM1L1","XM_586767.3","XP_586767.3","77.50","84.50"
"MUM1L1","139221","51851","M.musculus","Mum1l1","NM_175541.2","NP_780750.1","67.50","75.20"
"MUM1L1","139221","51851","R.norvegicus","Mum1l1","XM_577028.2","XP_577028.2","68.30","76.20"
"MVD","4597","1843","H.sapiens","MVD","NM_002461.1","NP_002452.1","0.00","0.00"
"MVD","4597","1843","P.troglodytes","MVD","XM_001135547.1","XP_001135547.1","95.00","95.50"
"MVD","4597","1843","C.lupus","MVD","XM_546783.2","XP_546783.2","86.80","85.20"
"MVD","4597","1843","B.taurus","MVD","NM_001075424.1","NP_001068892.1","83.50","84.30"
"MVD","4597","1843","M.musculus","Mvd","NM_138656.1","NP_619597.1","84.60","82.60"
"MVD","4597","1843","R.norvegicus","Mvd","NM_031062.1","NP_112324.1","85.10","83.40"
"MVD","4597","1843","G.gallus","MVD","XM_423130.2","XP_423130.2","75.20","76.30"
"MVD","4597","1843","D.rerio","zgc:100824","NM_001007422.1","NP_001007423.1","67.50","65.50"
"MVD","4597","1843","D.melanogaster","CG8239","NM_132840.4","NP_573068.3","50.70","54.30"
"MVD","4597","1843","A.gambiae","AgaP_AGAP001611","XM_321487.3","XP_321487.3","53.10","57.10"
"MVD","4597","1843","S.pombe","mvd1","NM_001019452.1","NP_594027.1","51.20","51.50"
"MVD","4597","1843","S.cerevisiae","MVD1","MVD1_6324371","NP_014441.1","48.80","49.00"
"MVD","4597","1843","K.lactis","KLLA0F10285g","XM_455548.1","XP_455548.1","51.10","50.50"
"MVD","4597","1843","E.gossypii","AGOS_AGL232C","NM_211497.1","NP_986435.1","51.20","57.20"
"MVD","4597","1843","M.grisea","GeneID:2680749","XM_364905.1","XP_364905.1","52.90","56.80"
"MVD","4597","1843","N.crassa","NCU11381","XM_001728016.1","XP_001728068.1","51.80","53.60"
"MVD","4597","1843","A.thaliana","AT3G54250","NM_115285.2","NP_566995.1","53.00","52.80"
"MVD","4597","1843","A.thaliana","MVD1","NM_129427.4","NP_181404.1","51.90","52.10"
"MVD","4597","1843","O.sativa","Os02g0109100","NM_001052177.1","NP_001045642.1","55.70","56.70"
"NCOA3","8202","4764","H.sapiens","NCOA3","NM_001174087.1","NP_001167558.1","0.00","0.00"
"NCOA3","8202","4764","C.lupus","NCOA3","XM_543039.2","XP_543039.2","92.80","91.20"
"NCOA3","8202","4764","B.taurus","NCOA3","XM_602010.4","XP_602010.3","91.20","89.50"
"NCOA3","8202","4764","M.musculus","Ncoa3","NM_008679.2","NP_032705.2","85.60","84.10"
"NCOA3","8202","4764","R.norvegicus","Ncoa3","XM_215947.4","XP_215947.4","85.40","84.40"
"NCOA3","8202","4764","G.gallus","NCOA3","XM_417385.2","XP_417385.2","77.60","74.80"
"NCOA3","8202","4764","D.rerio","LOC100333349","XM_002663760.1","XP_002663806.1","58.10","59.60"
"NCOA3","8202","4764","D.rerio","ncoa3","XM_687846.4","XP_692938.4","57.50","59.10"
"NDC80","10403","38141","H.sapiens","NDC80","NM_006101.2","NP_006092.1","0.00","0.00"
"NDC80","10403","38141","P.troglodytes","NDC80","XM_001146732.1","XP_001146732.1","99.70","99.70"
"NDC80","10403","38141","C.lupus","NDC80","XM_537313.2","XP_537313.2","92.50","92.20"
"NDC80","10403","38141","B.taurus","NDC80","XM_582722.4","XP_582722.3","89.50","90.10"
"NDC80","10403","38141","M.musculus","Ndc80","NM_023294.1","NP_075783.1","83.80","84.20"
"NDC80","10403","38141","R.norvegicus","Ndc80","XM_217489.4","XP_217489.4","85.20","85.40"
"NDC80","10403","38141","G.gallus","NDC80","NM_204477.2","NP_989808.2","71.90","73.30"
"NDC80","10403","38141","D.rerio","kntc2l","NM_001003863.1","NP_001003863.1","46.70","55.70"
"NDC80","10403","38141","C.elegans","ndc-80","NM_069429.3","NP_501830.1","24.90","43.30"
"NDC80","10403","38141","S.pombe","ndc80","NM_001022313.1","NP_596392.1","23.70","41.60"
"NDC80","10403","38141","S.cerevisiae","TID3","TID3_6322047","NP_012122.1","23.10","41.90"
"NDC80","10403","38141","K.lactis","KLLA0E13003g","XM_454536.1","XP_454536.1","20.50","39.70"
"NDC80","10403","38141","E.gossypii","AGOS_AFR281C","NM_211183.1","NP_985828.1","27.60","43.00"
"NDC80","10403","38141","M.grisea","GeneID:2674944","XM_368217.1","XP_368217.1","26.20","39.50"
"NDC80","10403","38141","N.crassa","NCU03899","XM_952445.2","XP_957538.2","25.10","40.60"
"NDC80","10403","38141","A.thaliana","AT3G54630","NM_115320.2","NP_191024.1","27.60","41.90"
"NDC80","10403","38141","O.sativa","Os08g0468400","NM_001068543.1","NP_001062008.1","25.90","38.80"
"NDN","4692","20559","H.sapiens","NDN","NM_002487.2","NP_002478.1","0.00","0.00"
"NDN","4692","20559","P.troglodytes","NDN","XM_510257.2","XP_510257.2","100.00","99.90"
"NDN","4692","20559","C.lupus","NDN","XM_545810.2","XP_545810.1","88.20","89.00"
"NDN","4692","20559","B.taurus","NDN","NM_001014982.1","NP_001014982.1","89.40","87.30"
"NDN","4692","20559","M.musculus","Ndn","NM_010882.3","NP_035012.2","83.20","85.00"
"NDN","4692","20559","R.norvegicus","Ndn","NM_001008558.1","NP_001008558.1","83.50","84.00"
"NDRG1","10397","55953","H.sapiens","NDRG1","NM_001135242.1","NP_001128714.1","0.00","0.00"
"NDRG1","10397","55953","P.troglodytes","NDRG1","XM_001140704.1","XP_001140704.1","99.70","99.20"
"NDRG1","10397","55953","C.lupus","NDRG1","XM_539170.2","XP_539170.2","96.60","91.20"
"NDRG1","10397","55953","B.taurus","NDRG1","NM_001035009.1","NP_001030181.1","94.80","89.50"
"NDRG1","10397","55953","M.musculus","Ndrg1","NM_008681.2","NP_032707.2","93.70","86.40"
"NDRG1","10397","55953","R.norvegicus","Ndrg1","NM_001011991.1","NP_001011991.1","93.40","86.40"
"NDRG1","10397","55953","G.gallus","NDRG1","XM_418430.2","XP_418430.2","83.20","76.60"
"NDRG1","10397","55953","D.rerio","ndrg1","NM_213348.3","NP_998513.2","68.50","70.30"
"NDRG1","10397","55953","O.sativa","Os05g0196200","NM_001061400.1","NP_001054865.1","32.00","45.00"
"NDRG1","10397","55953","O.sativa","Os01g0192600","NM_001048813.1","NP_001042278.1","32.70","44.50"
"NDRG1","10397","55953","O.sativa","Os02g0224800","NM_001052871.1","NP_001046336.1","29.60","43.10"
"NDRG1","10397","55953","O.sativa","Os06g0563000","NM_001064413.1","NP_001057878.1","32.70","45.30"
"NDUFA2","4695","37628","H.sapiens","NDUFA2","NM_002488.4","NP_002479.1","0.00","0.00"
"NDUFA2","4695","37628","P.troglodytes","NDUFA2","XM_001140910.1","XP_001140910.1","96.00","98.30"
"NDUFA2","4695","37628","C.lupus","NDUFA2","XM_535211.2","XP_535211.1","85.90","86.90"
"NDUFA2","4695","37628","B.taurus","NDUFA2","NM_175815.2","NP_787009.1","93.90","89.60"
"NDUFA2","4695","37628","B.taurus","NDUFA2","XM_001252688.2","XP_001252689.1","90.90","88.60"
"NDUFA2","4695","37628","M.musculus","Ndufa2","NM_010885.3","NP_035015.2","85.90","83.50"
"NDUFA2","4695","37628","R.norvegicus","Ndufa2","XM_214570.4","XP_214570.1","85.40","83.70"
"NDUFA2","4695","37628","G.gallus","NDUFA2","XM_001232015.1","XP_001232016.1","66.70","71.90"
"NDUFA2","4695","37628","D.rerio","zgc:112340","NM_001024420.1","NP_001019591.1","67.30","68.70"
"NDUFA2","4695","37628","D.melanogaster","CG15434","NM_144084.1","NP_652341.1","50.60","57.40"
"NDUFA2","4695","37628","A.gambiae","AgaP_AGAP003367","XM_314269.3","XP_314269.3","54.90","58.10"
"NDUFA2","4695","37628","A.gambiae","AgaP_AGAP012823","XM_307497.3","XP_307497.3","54.50","58.90"
"NDUFA2","4695","37628","A.thaliana","AT5G47890","NM_124163.4","NP_199600.1","52.40","51.60"
"NFE2L2","4780","2412","H.sapiens","NFE2L2","NM_006164.3","NP_006155.2","0.00","0.00"
"NFE2L2","4780","2412","P.troglodytes","NFE2L2","XM_001145876.1","XP_001145876.1","100.00","100.00"
"NFE2L2","4780","2412","C.lupus","NFE2L2","XM_857091.1","XP_862184.1","88.90","89.40"
"NFE2L2","4780","2412","B.taurus","NFE2L2","NM_001011678.2","NP_001011678.2","89.10","90.50"
"NFE2L2","4780","2412","M.musculus","Nfe2l2","NM_010902.3","NP_035032.1","82.50","83.40"
"NFE2L2","4780","2412","R.norvegicus","Nfe2l2","NM_031789.1","NP_113977.1","83.20","83.80"
"NFE2L2","4780","2412","G.gallus","NFE2L2","NM_205117.1","NP_990448.1","67.40","72.60"
"NFE2L2","4780","2412","D.rerio","nfe2l2","NM_182889.1","NP_878309.1","49.10","54.60"
"NFIB","4781","4087","H.sapiens","NFIB","NM_001190737.1","NP_001177666.1","0.00","0.00"
"NFIB","4781","4087","P.troglodytes","NFIB","XM_001147620.1","XP_001147620.1","99.20","99.50"
"NFIB","4781","4087","C.lupus","NFIB","XM_531936.2","XP_531936.2","99.20","97.20"
"NFIB","4781","4087","B.taurus","NFIB","NM_001076104.1","NP_001069572.1","99.50","97.30"
"NFIB","4781","4087","R.norvegicus","Nfib","XM_342854.3","XP_342855.2","99.00","94.80"
"NFIB","4781","4087","G.gallus","NFIB","NM_205272.1","NP_990603.1","97.10","91.60"
"NFKB1","4790","2971","H.sapiens","NFKB1","NM_003998.3","NP_003989.2","0.00","0.00"
"NFKB1","4790","2971","P.troglodytes","NFKB1","XM_001168506.1","XP_001168506.1","100.00","99.70"
"NFKB1","4790","2971","C.lupus","NFKB1","NM_001003344.1","NP_001003344.1","91.50","89.90"
"NFKB1","4790","2971","B.taurus","NFKB1","NM_001076409.1","NP_001069877.1","92.00","89.00"
"NFKB1","4790","2971","M.musculus","Nfkb1","NM_008689.2","NP_032715.2","87.70","84.50"
"NFKB1","4790","2971","R.norvegicus","Nfkb1","XM_342346.3","XP_342347.2","87.40","84.40"
"NFKB1","4790","2971","G.gallus","NFKB1","NM_205134.1","NP_990465.1","74.30","71.70"
"NFKB1","4790","2971","D.melanogaster","Rel","NM_057746.3","NP_477094.1","30.30","41.90"
"NFKB1","4790","2971","A.gambiae","REL2","XM_308995.4","XP_308995.3","33.90","44.30"
"NGFRAP1","27018","7642","H.sapiens","NGFRAP1","NM_014380.1","NP_055195.1","0.00","0.00"
"NGFRAP1","27018","7642","P.troglodytes","NGFRAP1","XM_001136904.1","XP_001136904.1","100.00","100.00"
"NGFRAP1","27018","7642","M.musculus","Ngfrap1","NM_009750.1","NP_033880.1","92.80","88.90"
"NGFRAP1","27018","7642","R.norvegicus","Ngfrap1","NM_053401.1","NP_445853.1","93.10","90.80"
"NID","4811","1878","H.sapiens","NID1","NM_002508.2","NP_002499.2","0.00","0.00"
"NID","4811","1878","P.troglodytes","NID1","XM_001156001.1","XP_001156001.1","99.10","99.00"
"NID","4811","1878","C.lupus","NID1","XM_546076.2","XP_546076.2","88.00","86.80"
"NID","4811","1878","B.taurus","NID1","NM_001101155.1","NP_001094625.1","86.80","86.30"
"NID","4811","1878","M.musculus","Nid1","NM_010917.1","NP_035047.1","85.40","83.70"
"NID","4811","1878","R.norvegicus","Nid1","XM_213954.4","XP_213954.4","85.40","83.40"
"NID","4811","1878","G.gallus","NID1","XM_419556.2","XP_419556.2","69.70","68.30"
"NID","4811","1878","D.rerio","LOC100330039","XM_002664237.1","XP_002664283.1","53.70","57.50"
"NKX2-1","7080","2488","H.sapiens","NKX2-1","NM_001079668.2","NP_001073136.1","0.00","0.00"
"NKX2-1","7080","2488","P.troglodytes","NKX2-1","XM_509911.2","XP_509911.2","99.30","99.50"
"NKX2-1","7080","2488","C.lupus","NKX2-1","NM_001003260.1","NP_001003260.1","98.70","96.10"
"NKX2-1","7080","2488","B.taurus","NKX2-1","XM_874978.2","XP_880071.2","97.00","95.20"
"NKX2-1","7080","2488","M.musculus","Nkx2-1","NM_009385.2","NP_033411.2","98.10","92.80"
"NKX2-1","7080","2488","R.norvegicus","Nkx2-1","XM_216720.4","XP_216720.4","98.70","92.50"
"NKX2-1","7080","2488","G.gallus","NKX2-1","NM_204616.1","NP_989947.1","81.90","80.00"
"NKX2-1","7080","2488","D.rerio","nkx2.1b","NM_131776.1","NP_571851.1","73.30","71.40"
"NKX2-1","7080","2488","D.melanogaster","scro","NM_001015473.2","NP_001015473.1","54.00","50.40"
"NME1","4830","56418","H.sapiens","NME1","NM_198175.1","NP_937818.1","0.00","0.00"
"NME1","4830","56418","C.lupus","NME1","XM_533973.2","XP_533973.2","88.80","86.40"
"NME1","4830","56418","M.musculus","Nme1","NM_008704.2","NP_032730.1","94.10","87.70"
"NME1","4830","56418","R.norvegicus","Nme1","NM_138548.1","NP_612557.1","95.40","88.20"
"NME1","4830","56418","G.gallus","NME1","XM_420097.2","XP_420097.1","84.50","75.70"
"NME1","4830","56418","D.rerio","nme2b.1","NM_130926.1","NP_571001.1","84.80","77.50"
"NME1","4830","56418","A.thaliana","AT4G23900","NM_118522.3","NP_567690.1","64.00","63.60"
"NME1","4830","56418","A.thaliana","NDPK3","NM_117171.3","NP_192839.1","62.00","62.20"
"NME1","4830","56418","O.sativa","Os05g0595400","NM_001063050.1","NP_001056515.1","62.70","60.90"
"NME2","4831","39553","H.sapiens","NME2","NM_001018137.1","NP_001018147.1","0.00","0.00"
"NME2","4831","39553","P.troglodytes","NME2","XM_001147407.1","XP_001147407.1","92.70","95.80"
"NME2","4831","39553","C.lupus","NME2","NM_001024637.1","NP_001019808.1","88.80","81.80"
